?pdgmlabel	?prop1	?val1
"hebrew-VDervStems"	"dervStem"	"S2t"
"hebrew-VDervStems"	"dervStem"	"St"
"hebrew-VDervStems"	"dervStem"	"Su"
"hebrew-VDervStems"	"ns#type"	"Term"
"hebrew-VDervStems"	"pos"	"verb"
"hebrew-VDervStems"	"rootClass"	"ACC"
"hebrew-VDervStems"	"rootClass"	"C1C2C2"
"hebrew-VDervStems"	"rootClass"	"CCA"
"hebrew-VDervStems"	"rootClass"	"CCC"
"hebrew-VDervStems"	"rootClass"	"CCh"
"hebrew-VDervStems"	"rootClass"	"CCy"
"hebrew-VDervStems"	"rootClass"	"ChC"
"hebrew-VDervStems"	"rootClass"	"CwC"
"hebrew-VDervStems"	"rootClass"	"CyC"
"hebrew-VDervStems"	"rootClass"	"hCC"
"hebrew-VDervStems"	"rootClass"	"nCC"
"hebrew-VDervStems"	"rootClass"	"wCC"
"hebrew-VDervStems"	"rootClass"	"yCC"
"hebrew-VDervStems"	"tam"	"imperfect"
"hebrew-VDervStems"	"tam"	"jussive"
"hebrew-VDervStems"	"tam"	"perfect"
"hebrew-VDervStems"	"verbMorphClass"	"dervStem"
"hebrew-VCyCBJuss-sym"	"ablautClass"	""
"hebrew-VCyCBJuss-sym"	"dervStem"	"B"
"hebrew-VCyCBJuss-sym"	"gender"	"f"
"hebrew-VCyCBJuss-sym"	"gender"	"m"
"hebrew-VCyCBJuss-sym"	"gender"	"⊤"
"hebrew-VCyCBJuss-sym"	"ns#type"	"Term"
"hebrew-VCyCBJuss-sym"	"number"	"pl"
"hebrew-VCyCBJuss-sym"	"number"	"sg"
"hebrew-VCyCBJuss-sym"	"person"	"p1"
"hebrew-VCyCBJuss-sym"	"person"	"p2"
"hebrew-VCyCBJuss-sym"	"person"	"p3"
"hebrew-VCyCBJuss-sym"	"pos"	"verb"
"hebrew-VCyCBJuss-sym"	"rootClass"	"CyC"
"hebrew-VCyCBJuss-sym"	"tam"	"jussive"
"hebrew-VCCCDJuss-gdl"	"dervStem"	"D"
"hebrew-VCCCDJuss-gdl"	"gender"	"f"
"hebrew-VCCCDJuss-gdl"	"gender"	"m"
"hebrew-VCCCDJuss-gdl"	"gender"	"⊤"
"hebrew-VCCCDJuss-gdl"	"ns#type"	"Term"
"hebrew-VCCCDJuss-gdl"	"number"	"pl"
"hebrew-VCCCDJuss-gdl"	"number"	"sg"
"hebrew-VCCCDJuss-gdl"	"person"	"p1"
"hebrew-VCCCDJuss-gdl"	"person"	"p2"
"hebrew-VCCCDJuss-gdl"	"person"	"p3"
"hebrew-VCCCDJuss-gdl"	"pos"	"verb"
"hebrew-VCCCDJuss-gdl"	"rootClass"	"CCC"
"hebrew-VCCCDJuss-gdl"	"tam"	"jussive"
"hebrew-VCwCBImperf-qwm"	"ablautClass"	""
"hebrew-VCwCBImperf-qwm"	"dervStem"	"B"
"hebrew-VCwCBImperf-qwm"	"gender"	"f"
"hebrew-VCwCBImperf-qwm"	"gender"	"m"
"hebrew-VCwCBImperf-qwm"	"gender"	"⊤"
"hebrew-VCwCBImperf-qwm"	"ns#type"	"Term"
"hebrew-VCwCBImperf-qwm"	"number"	"pl"
"hebrew-VCwCBImperf-qwm"	"number"	"sg"
"hebrew-VCwCBImperf-qwm"	"person"	"p1"
"hebrew-VCwCBImperf-qwm"	"person"	"p2"
"hebrew-VCwCBImperf-qwm"	"person"	"p3"
"hebrew-VCwCBImperf-qwm"	"pos"	"verb"
"hebrew-VCwCBImperf-qwm"	"rootClass"	"CwC"
"hebrew-VCwCBImperf-qwm"	"tam"	"imperfect"
"hebrew-VHCCBImprtv-hzq"	"ablautClass"	"a-a"
"hebrew-VHCCBImprtv-hzq"	"dervStem"	"B"
"hebrew-VHCCBImprtv-hzq"	"gender"	"f"
"hebrew-VHCCBImprtv-hzq"	"gender"	"m"
"hebrew-VHCCBImprtv-hzq"	"ns#type"	"Term"
"hebrew-VHCCBImprtv-hzq"	"number"	"pl"
"hebrew-VHCCBImprtv-hzq"	"number"	"sg"
"hebrew-VHCCBImprtv-hzq"	"person"	"p2"
"hebrew-VHCCBImprtv-hzq"	"pos"	"verb"
"hebrew-VHCCBImprtv-hzq"	"rootClass"	"hCC"
"hebrew-VHCCBImprtv-hzq"	"tam"	"imperative"
"hebrew-VCCCDuPerf-gdl"	"dervStem"	"Du"
"hebrew-VCCCDuPerf-gdl"	"gender"	"f"
"hebrew-VCCCDuPerf-gdl"	"gender"	"m"
"hebrew-VCCCDuPerf-gdl"	"gender"	"⊤"
"hebrew-VCCCDuPerf-gdl"	"ns#type"	"Term"
"hebrew-VCCCDuPerf-gdl"	"number"	"pl"
"hebrew-VCCCDuPerf-gdl"	"number"	"sg"
"hebrew-VCCCDuPerf-gdl"	"person"	"p1"
"hebrew-VCCCDuPerf-gdl"	"person"	"p2"
"hebrew-VCCCDuPerf-gdl"	"person"	"p3"
"hebrew-VCCCDuPerf-gdl"	"pos"	"verb"
"hebrew-VCCCDuPerf-gdl"	"rootClass"	"CCC"
"hebrew-VCCCDuPerf-gdl"	"tam"	"perfect"
"hebrew-VCCCBJuss-ktb"	"ablautClass"	"a-o"
"hebrew-VCCCBJuss-ktb"	"dervStem"	"B"
"hebrew-VCCCBJuss-ktb"	"gender"	"f"
"hebrew-VCCCBJuss-ktb"	"gender"	"m"
"hebrew-VCCCBJuss-ktb"	"gender"	"⊤"
"hebrew-VCCCBJuss-ktb"	"ns#type"	"Term"
"hebrew-VCCCBJuss-ktb"	"number"	"pl"
"hebrew-VCCCBJuss-ktb"	"number"	"sg"
"hebrew-VCCCBJuss-ktb"	"person"	"p1"
"hebrew-VCCCBJuss-ktb"	"person"	"p2"
"hebrew-VCCCBJuss-ktb"	"person"	"p3"
"hebrew-VCCCBJuss-ktb"	"pos"	"verb"
"hebrew-VCCCBJuss-ktb"	"rootClass"	"CCC"
"hebrew-VCCCBJuss-ktb"	"tam"	"jussive"
"hebrew-VCCCStImperf-gdl"	"dervStem"	"St"
"hebrew-VCCCStImperf-gdl"	"gender"	"f"
"hebrew-VCCCStImperf-gdl"	"gender"	"m"
"hebrew-VCCCStImperf-gdl"	"gender"	"⊤"
"hebrew-VCCCStImperf-gdl"	"ns#type"	"Term"
"hebrew-VCCCStImperf-gdl"	"number"	"pl"
"hebrew-VCCCStImperf-gdl"	"number"	"sg"
"hebrew-VCCCStImperf-gdl"	"person"	"p1"
"hebrew-VCCCStImperf-gdl"	"person"	"p2"
"hebrew-VCCCStImperf-gdl"	"person"	"p3"
"hebrew-VCCCStImperf-gdl"	"pos"	"verb"
"hebrew-VCCCStImperf-gdl"	"rootClass"	"CCC"
"hebrew-VCCCStImperf-gdl"	"tam"	"imperfect"
"hebrew-V'CCBJuss-'kl"	"ablautClass"	"a-a"
"hebrew-V'CCBJuss-'kl"	"dervStem"	"B"
"hebrew-V'CCBJuss-'kl"	"gender"	"f"
"hebrew-V'CCBJuss-'kl"	"gender"	"m"
"hebrew-V'CCBJuss-'kl"	"gender"	"⊤"
"hebrew-V'CCBJuss-'kl"	"ns#type"	"Term"
"hebrew-V'CCBJuss-'kl"	"number"	"pl"
"hebrew-V'CCBJuss-'kl"	"number"	"sg"
"hebrew-V'CCBJuss-'kl"	"person"	"p1"
"hebrew-V'CCBJuss-'kl"	"person"	"p2"
"hebrew-V'CCBJuss-'kl"	"person"	"p3"
"hebrew-V'CCBJuss-'kl"	"pos"	"verb"
"hebrew-V'CCBJuss-'kl"	"rootClass"	"ACC"
"hebrew-V'CCBJuss-'kl"	"tam"	"jussive"
"hebrew-VWCCBJuss-ysb"	"ablautClass"	"a-e"
"hebrew-VWCCBJuss-ysb"	"dervStem"	"B"
"hebrew-VWCCBJuss-ysb"	"gender"	"f"
"hebrew-VWCCBJuss-ysb"	"gender"	"m"
"hebrew-VWCCBJuss-ysb"	"gender"	"⊤"
"hebrew-VWCCBJuss-ysb"	"ns#type"	"Term"
"hebrew-VWCCBJuss-ysb"	"number"	"pl"
"hebrew-VWCCBJuss-ysb"	"number"	"sg"
"hebrew-VWCCBJuss-ysb"	"person"	"p1"
"hebrew-VWCCBJuss-ysb"	"person"	"p2"
"hebrew-VWCCBJuss-ysb"	"person"	"p3"
"hebrew-VWCCBJuss-ysb"	"pos"	"verb"
"hebrew-VWCCBJuss-ysb"	"rootClass"	"wCC"
"hebrew-VWCCBJuss-ysb"	"tam"	"jussive"
"hebrew-VC1C2C2BJuss-qll"	"ablautClass"	"a-o"
"hebrew-VC1C2C2BJuss-qll"	"dervStem"	"B"
"hebrew-VC1C2C2BJuss-qll"	"gender"	"f"
"hebrew-VC1C2C2BJuss-qll"	"gender"	"m"
"hebrew-VC1C2C2BJuss-qll"	"gender"	"⊤"
"hebrew-VC1C2C2BJuss-qll"	"ns#type"	"Term"
"hebrew-VC1C2C2BJuss-qll"	"number"	"pl"
"hebrew-VC1C2C2BJuss-qll"	"number"	"sg"
"hebrew-VC1C2C2BJuss-qll"	"person"	"p1"
"hebrew-VC1C2C2BJuss-qll"	"person"	"p2"
"hebrew-VC1C2C2BJuss-qll"	"person"	"p3"
"hebrew-VC1C2C2BJuss-qll"	"pos"	"verb"
"hebrew-VC1C2C2BJuss-qll"	"rootClass"	"C1C2C2"
"hebrew-VC1C2C2BJuss-qll"	"tam"	"jussive"
"hebrew-VHCCBJuss-hzq"	"ablautClass"	"a-a"
"hebrew-VHCCBJuss-hzq"	"dervStem"	"B"
"hebrew-VHCCBJuss-hzq"	"gender"	"f"
"hebrew-VHCCBJuss-hzq"	"gender"	"m"
"hebrew-VHCCBJuss-hzq"	"gender"	"⊤"
"hebrew-VHCCBJuss-hzq"	"ns#type"	"Term"
"hebrew-VHCCBJuss-hzq"	"number"	"pl"
"hebrew-VHCCBJuss-hzq"	"number"	"sg"
"hebrew-VHCCBJuss-hzq"	"person"	"p1"
"hebrew-VHCCBJuss-hzq"	"person"	"p2"
"hebrew-VHCCBJuss-hzq"	"person"	"p3"
"hebrew-VHCCBJuss-hzq"	"pos"	"verb"
"hebrew-VHCCBJuss-hzq"	"rootClass"	"hCC"
"hebrew-VHCCBJuss-hzq"	"tam"	"jussive"
"hebrew-VCwCBJuss-qwm"	"ablautClass"	""
"hebrew-VCwCBJuss-qwm"	"dervStem"	"B"
"hebrew-VCwCBJuss-qwm"	"gender"	"f"
"hebrew-VCwCBJuss-qwm"	"gender"	"m"
"hebrew-VCwCBJuss-qwm"	"gender"	"⊤"
"hebrew-VCwCBJuss-qwm"	"ns#type"	"Term"
"hebrew-VCwCBJuss-qwm"	"number"	"pl"
"hebrew-VCwCBJuss-qwm"	"number"	"sg"
"hebrew-VCwCBJuss-qwm"	"person"	"p1"
"hebrew-VCwCBJuss-qwm"	"person"	"p2"
"hebrew-VCwCBJuss-qwm"	"person"	"p3"
"hebrew-VCwCBJuss-qwm"	"pos"	"verb"
"hebrew-VCwCBJuss-qwm"	"rootClass"	"CwC"
"hebrew-VCwCBJuss-qwm"	"tam"	"jussive"
"hebrew-PLamedSuff"	"gender"	"f"
"hebrew-PLamedSuff"	"gender"	"m"
"hebrew-PLamedSuff"	"gender"	"⊤"
"hebrew-PLamedSuff"	"ns#type"	"Term"
"hebrew-PLamedSuff"	"numHead"	"pl"
"hebrew-PLamedSuff"	"numHead"	"sg"
"hebrew-PLamedSuff"	"number"	"pl"
"hebrew-PLamedSuff"	"number"	"sg"
"hebrew-PLamedSuff"	"person"	"p1"
"hebrew-PLamedSuff"	"person"	"p2"
"hebrew-PLamedSuff"	"person"	"p3"
"hebrew-PLamedSuff"	"pos"	"pronoun"
"hebrew-PLamedSuff"	"proClass"	"lamedSuff"
"hebrew-VNCCBImprtv-ntn"	"ablautClass"	"a-e"
"hebrew-VNCCBImprtv-ntn"	"dervStem"	"B"
"hebrew-VNCCBImprtv-ntn"	"gender"	"f"
"hebrew-VNCCBImprtv-ntn"	"gender"	"m"
"hebrew-VNCCBImprtv-ntn"	"ns#type"	"Term"
"hebrew-VNCCBImprtv-ntn"	"number"	"pl"
"hebrew-VNCCBImprtv-ntn"	"number"	"sg"
"hebrew-VNCCBImprtv-ntn"	"person"	"p2"
"hebrew-VNCCBImprtv-ntn"	"pos"	"verb"
"hebrew-VNCCBImprtv-ntn"	"rootClass"	"nCC"
"hebrew-VNCCBImprtv-ntn"	"tam"	"imperative"
"hebrew-VCC'BImprtv-ms'"	"ablautClass"	"a-a"
"hebrew-VCC'BImprtv-ms'"	"dervStem"	"B"
"hebrew-VCC'BImprtv-ms'"	"gender"	"f"
"hebrew-VCC'BImprtv-ms'"	"gender"	"m"
"hebrew-VCC'BImprtv-ms'"	"ns#type"	"Term"
"hebrew-VCC'BImprtv-ms'"	"number"	"pl"
"hebrew-VCC'BImprtv-ms'"	"number"	"sg"
"hebrew-VCC'BImprtv-ms'"	"person"	"p2"
"hebrew-VCC'BImprtv-ms'"	"pos"	"verb"
"hebrew-VCC'BImprtv-ms'"	"rootClass"	"CCA"
"hebrew-VCC'BImprtv-ms'"	"tam"	"imperative"
"hebrew-VCCCSImperf-smd"	"dervStem"	"S"
"hebrew-VCCCSImperf-smd"	"gender"	"f"
"hebrew-VCCCSImperf-smd"	"gender"	"m"
"hebrew-VCCCSImperf-smd"	"gender"	"⊤"
"hebrew-VCCCSImperf-smd"	"ns#type"	"Term"
"hebrew-VCCCSImperf-smd"	"number"	"pl"
"hebrew-VCCCSImperf-smd"	"number"	"sg"
"hebrew-VCCCSImperf-smd"	"person"	"p1"
"hebrew-VCCCSImperf-smd"	"person"	"p2"
"hebrew-VCCCSImperf-smd"	"person"	"p3"
"hebrew-VCCCSImperf-smd"	"pos"	"verb"
"hebrew-VCCCSImperf-smd"	"rootClass"	"CCC"
"hebrew-VCCCSImperf-smd"	"tam"	"imperfect"
"hebrew-VCCCBImprtv-ktb"	"ablautClass"	"a-o"
"hebrew-VCCCBImprtv-ktb"	"dervStem"	"B"
"hebrew-VCCCBImprtv-ktb"	"gender"	"f"
"hebrew-VCCCBImprtv-ktb"	"gender"	"m"
"hebrew-VCCCBImprtv-ktb"	"ns#type"	"Term"
"hebrew-VCCCBImprtv-ktb"	"number"	"pl"
"hebrew-VCCCBImprtv-ktb"	"number"	"sg"
"hebrew-VCCCBImprtv-ktb"	"person"	"p2"
"hebrew-VCCCBImprtv-ktb"	"pos"	"verb"
"hebrew-VCCCBImprtv-ktb"	"rootClass"	"CCC"
"hebrew-VCCCBImprtv-ktb"	"tam"	"imperative"
"hebrew-VCCCNImperf-ktb"	"dervStem"	"N"
"hebrew-VCCCNImperf-ktb"	"gender"	"f"
"hebrew-VCCCNImperf-ktb"	"gender"	"m"
"hebrew-VCCCNImperf-ktb"	"gender"	"⊤"
"hebrew-VCCCNImperf-ktb"	"ns#type"	"Term"
"hebrew-VCCCNImperf-ktb"	"number"	"pl"
"hebrew-VCCCNImperf-ktb"	"number"	"sg"
"hebrew-VCCCNImperf-ktb"	"person"	"p1"
"hebrew-VCCCNImperf-ktb"	"person"	"p2"
"hebrew-VCCCNImperf-ktb"	"person"	"p3"
"hebrew-VCCCNImperf-ktb"	"pos"	"verb"
"hebrew-VCCCNImperf-ktb"	"rootClass"	"CCC"
"hebrew-VCCCNImperf-ktb"	"tam"	"imperfect"
"hebrew-PObjClitic"	"case"	"object"
"hebrew-PObjClitic"	"gender"	"f"
"hebrew-PObjClitic"	"gender"	"m"
"hebrew-PObjClitic"	"gender"	"⊤"
"hebrew-PObjClitic"	"ns#type"	"Term"
"hebrew-PObjClitic"	"number"	"pl"
"hebrew-PObjClitic"	"number"	"sg"
"hebrew-PObjClitic"	"person"	"p1"
"hebrew-PObjClitic"	"person"	"p2"
"hebrew-PObjClitic"	"person"	"p3"
"hebrew-PObjClitic"	"pos"	"pronoun"
"hebrew-PObjClitic"	"proClass"	"objClitic"
"hebrew-PObjClitic"	"tenseHead"	"imperfect"
"hebrew-PObjClitic"	"tenseHead"	"jussive"
"hebrew-PObjClitic"	"tenseHead"	"perfect"
"hebrew-VYCCBImprtv-ytb"	"ablautClass"	"a-a"
"hebrew-VYCCBImprtv-ytb"	"dervStem"	"B"
"hebrew-VYCCBImprtv-ytb"	"gender"	"f"
"hebrew-VYCCBImprtv-ytb"	"gender"	"m"
"hebrew-VYCCBImprtv-ytb"	"ns#type"	"Term"
"hebrew-VYCCBImprtv-ytb"	"number"	"pl"
"hebrew-VYCCBImprtv-ytb"	"number"	"sg"
"hebrew-VYCCBImprtv-ytb"	"person"	"p2"
"hebrew-VYCCBImprtv-ytb"	"pos"	"verb"
"hebrew-VYCCBImprtv-ytb"	"rootClass"	"yCC"
"hebrew-VYCCBImprtv-ytb"	"tam"	"imperative"
"hebrew-VHCCBPerf-`md"	"ablautClass"	"a-o"
"hebrew-VHCCBPerf-`md"	"dervStem"	"B"
"hebrew-VHCCBPerf-`md"	"gender"	"f"
"hebrew-VHCCBPerf-`md"	"gender"	"m"
"hebrew-VHCCBPerf-`md"	"gender"	"⊤"
"hebrew-VHCCBPerf-`md"	"ns#type"	"Term"
"hebrew-VHCCBPerf-`md"	"number"	"pl"
"hebrew-VHCCBPerf-`md"	"number"	"sg"
"hebrew-VHCCBPerf-`md"	"person"	"p1"
"hebrew-VHCCBPerf-`md"	"person"	"p2"
"hebrew-VHCCBPerf-`md"	"person"	"p3"
"hebrew-VHCCBPerf-`md"	"pos"	"verb"
"hebrew-VHCCBPerf-`md"	"rootClass"	"hCC"
"hebrew-VHCCBPerf-`md"	"tam"	"perfect"
"hebrew-VCCCStImprtv-gdl"	"dervStem"	"St"
"hebrew-VCCCStImprtv-gdl"	"gender"	"f"
"hebrew-VCCCStImprtv-gdl"	"gender"	"m"
"hebrew-VCCCStImprtv-gdl"	"ns#type"	"Term"
"hebrew-VCCCStImprtv-gdl"	"number"	"pl"
"hebrew-VCCCStImprtv-gdl"	"number"	"sg"
"hebrew-VCCCStImprtv-gdl"	"person"	"p2"
"hebrew-VCCCStImprtv-gdl"	"pos"	"verb"
